cliente_id,edad,pais,fecha_registro
4859,20.0,Chile,2022-06-07
4860,60.0,Argentina,2022-04-27
4861,24.0,Argentina,2021-11-13
4862,66.0,Perú,2021-05-02
4863,,Argentina,2022-08-04
4864,58.0,México,2022-05-02
4865,59.0,Perú,2023-11-02
4866,30.0,México,2021-05-05
4867,32.0,Colombia,2022-10-21
4868,22.0,Chile,2024-01-06
4869,46.0,Argentina,2022-08-03
4870,52.0,Perú,2022-12-19
4871,44.0,México,2023-02-09
4872,44.0,Chile,2023-06-23
4873,25.0,Chile,2022-02-10
4874,49.0,Argentina,2021-10-04
4875,37.0,Chile,2023-07-14
4876,27.0,Argentina,2024-01-30
4877,30.0,,2023-05-04
4878,46.0,Argentina,2022-05-22
4879,52.0,México,2021-08-25
4880,25.0,Chile,2023-09-21
4881,46.0,Chile,2023-01-22
4882,48.0,,2022-05-21
4883,58.0,Argentina,2021-06-14
4884,47.0,Perú,2023-04-26
4885,39.0,Argentina,2022-12-29
4886,38.0,México,2022-01-11
4887,29.0,Argentina,2023-11-02
4888,28.0,Chile,2021-03-24
4889,,Colombia,2022-03-07
4890,67.0,México,2022-04-23
4891,58.0,Colombia,2023-02-22
4892,,México,2022-01-04
4893,51.0,México,2023-08-13
4894,20.0,Chile,2021-05-21
4895,33.0,Argentina,2022-12-21
4896,,Chile,2023-10-13
4897,21.0,Chile,2021-10-15
4898,40.0,Chile,2021-12-21
4899,,Colombia,2021-12-09
4900,37.0,,2021-05-29
4901,,,2021-07-29
4902,47.0,Argentina,2024-02-10
4903,35.0,Chile,2022-10-16
4904,59.0,,2023-09-03
4905,28.0,Argentina,2022-06-20
4906,46.0,Perú,2023-12-09
4907,34.0,Perú,2021-11-27
4908,43.0,Chile,2021-12-31
4909,40.0,Perú,2021-01-11
4910,69.0,Perú,2022-05-24
4911,65.0,Argentina,2022-08-03
4912,37.0,Argentina,2024-01-19
4913,62.0,Chile,2022-09-14
4914,19.0,México,2023-06-20
4915,41.0,Chile,2022-12-19
4916,48.0,,2023-11-22
4917,44.0,,2021-11-23
4918,19.0,México,2021-03-15
4919,31.0,Argentina,2021-09-08
4920,21.0,Colombia,2022-03-26
4921,66.0,Colombia,2023-06-25
4922,30.0,Perú,2021-12-21
4923,53.0,Argentina,2022-06-17
4924,52.0,México,2021-10-23
4925,,Argentina,2021-10-25
4926,25.0,Perú,2021-10-29
4927,19.0,,2022-05-27
4928,23.0,Perú,2022-08-08
4929,48.0,,2022-01-09
4930,27.0,Colombia,2024-01-23
4931,61.0,Perú,2021-05-12
4932,38.0,,2023-06-29
4933,59.0,México,2021-02-22
4934,27.0,México,2021-08-17
4935,40.0,Chile,2022-10-02
4936,20.0,Argentina,2023-03-08
4937,49.0,México,2023-03-02
4938,37.0,Chile,2022-05-10
4939,27.0,,2023-05-03
4940,46.0,Chile,2022-11-02
4941,58.0,,2023-12-31
4942,69.0,Argentina,2021-07-08
4943,68.0,Perú,2022-10-25
4944,63.0,,2021-01-08
4945,51.0,Perú,2021-11-28
4946,54.0,México,2023-11-06
4947,37.0,Argentina,2022-10-28
4948,25.0,Perú,2022-10-31
4949,24.0,Chile,2024-01-22
4950,23.0,México,2021-06-10
4951,28.0,México,2021-12-17
4952,,Chile,2024-04-12
4953,35.0,Argentina,2021-11-13
4954,68.0,Colombia,2023-07-26
4955,59.0,México,2021-01-18
4956,46.0,Chile,2022-05-01
4957,42.0,Colombia,2022-01-02
4958,38.0,México,2021-12-17
4959,63.0,Perú,2022-06-12
4960,20.0,Chile,2023-05-22
4961,35.0,Perú,2023-07-22
4962,41.0,Argentina,2021-09-27
4963,64.0,Colombia,2023-05-21
4964,55.0,Chile,2023-12-28
4965,27.0,,2023-11-20
4966,44.0,,2021-11-12
4967,29.0,Colombia,2023-01-07
4968,24.0,Perú,2021-06-13
4969,34.0,Perú,2023-07-15
4970,18.0,Chile,2021-11-16
4971,67.0,Chile,2023-11-04
4972,43.0,Perú,2021-10-06
4973,32.0,Chile,2022-03-08
4974,68.0,,2022-10-30
4975,50.0,Colombia,2022-09-26
4976,54.0,Chile,2022-06-06
4977,64.0,Perú,2023-08-22
4978,48.0,Chile,2024-04-10
4979,,México,2021-12-24
4980,,México,2023-11-03
4981,25.0,Argentina,2022-12-26
4982,29.0,Perú,2022-11-04
4983,36.0,Argentina,2021-08-20
4984,42.0,Perú,2022-04-16
4985,49.0,Chile,2024-03-29
4986,29.0,Perú,2022-10-01
4987,30.0,México,2022-07-14
4988,45.0,Chile,2022-07-27
4989,18.0,México,2022-08-25
4990,68.0,Chile,2021-09-12
4991,23.0,Perú,2022-08-25
4992,25.0,Perú,2021-10-07
4993,21.0,México,2021-04-27
4994,22.0,,2022-09-02
4995,,Perú,2024-03-31
4996,39.0,Colombia,2023-05-02
4997,45.0,,2021-10-25
4998,56.0,Colombia,2023-07-05
4999,40.0,México,2022-06-02
5000,21.0,Argentina,2022-01-13
